UMLS_id	MedDRA_ADR_level	MedDRA_ADR_id	MedDRA_ADR_name
C0581386	LT	10066549	Chronic anxiety
C0581391	LT	10066555	Chronic depression
C0581392	LT	10070425	Multiple sclerosis exacerbation
C0581394	LT	10042700	Swelling of legs
C0581395	LT	10061912	Penile infection
C0581395	PT	10061912	Penile infection
C0581395	LT	10034306	Penile infection NOS
C0581480	LT	10061904	Pancreatography
C0581480	PT	10061904	Pancreatography
C0581480	LT	10051471	Pancreatography NOS
C0581654	LT	10046314	Upper skeletal extremity X-ray
C0581655	LT	10024978	Lower skeletal extremity X-ray
C0581714	LT	10041202	Smear buccal
C0581714	PT	10041202	Smear buccal
C0581714	LT	10006528	Buccal smear
C0581870	LT	10033407	Pain hunger
C0581879	LT	10016379	Felt faint
C0581883	LT	10074290	Complete hearing loss
C0581883	LT	10048934	Deafness total
C0581884	LT	10072380	Ear popping sensation
C0581901	LT	10021569	In debt
C0581909	LT	10063878	Vulval irritation
C0581912	LT	10040000	Sensation of heaviness
C0581912	PT	10040000	Sensation of heaviness
C0581940	LT	10006481	Bronchoscopy normal
C0581940	PT	10006481	Bronchoscopy normal
C0581941	LT	10065714	Gastroscopy abnormal
C0581942	LT	10006480	Bronchoscopy abnormal
C0581942	PT	10006480	Bronchoscopy abnormal
C0582164	LT	10059076	Suture line inflammation
C0582191	LT	10015651	Exercise regular
C0582253	LT	10065719	Jejunal fistula
C0582253	PT	10065719	Jejunal fistula
C0582411	LT	10065383	Pulmonary venous congestion
C0583329	LT	10035454	Plasma triglycerides
C0584793	LT	10021521	Impaired mobility of malleus
C0584837	LT	10074053	Choanal stenosis
C0584837	PT	10074053	Choanal stenosis
C0584946	LT	10021212	Ideas of reference
C0584946	PT	10021212	Ideas of reference
C0584960	LT	10058279	Factor V Leiden mutation
C0584960	PT	10058279	Factor V Leiden mutation
C0584961	LT	10044624	Trichophagia
C0584995	LT	10048053	Writing impaired
C0585008	LT	10053659	Dilatation biliary tract
C0585012	LT	10061970	Gastric stenosis
C0585012	PT	10061970	Gastric stenosis
C0585012	LT	10017819	Gastric stenosis NOS
C0585059	LT	10053206	Fracture displacement
C0585059	PT	10053206	Fracture displacement
C0585134	LT	10067119	Perianal pain
C0585136	LT	10038780	Retention gastric
C0585136	OL	10038777	Retenion gastric
C0585155	LT	10027267	Meningocele repair
C0585155	PT	10027267	Meningocele repair
C0585186	LT	10011667	Cutaneous hypersensitivity
C0585190	LT	10072789	Iliac artery rupture
C0585190	PT	10072789	Iliac artery rupture
C0585350	LT	10073764	Mucous discharge
C0585351	LT	10053530	Serous discharge
C0585362	LT	10041857	Squamous cell carcinoma of the oral cavity
C0585362	PT	10041857	Squamous cell carcinoma of the oral cavity
C0585458	LT	10062859	Caecectomy
C0585458	PT	10062859	Caecectomy
C0585458	LT	10052917	Cecectomy
C0585519	LT	10053127	Ileosigmoidostomy
C0585530	LT	10066008	Urinary calculus removal
C0585530	PT	10066008	Urinary calculus removal
C0585952	LT	10055489	Esophageal varices in cirrhosis of liver
C0585952	LT	10030211	Oesophageal varices in cirrhosis of liver
C0585955	LT	10057259	Laryngeal dysplasia
C0585955	PT	10057259	Laryngeal dysplasia
C0586256	LT	10010982	Cord demyelinating disorder NOS
C0586256	LT	10010981	Cord demyelinating disorder
C0586288	LT	10069941	Aortic murmur
C0586291	LT	10056597	Alcohol-induced flushing
C0586323	LT	10056363	Rum fits
C0586323	LT	10056347	Alcoholic seizure
C0586323	PT	10056347	Alcoholic seizure
C0586354	LT	10050171	Oesophageal dysplasia
C0586354	PT	10050171	Oesophageal dysplasia
C0586354	LT	10055467	Esophageal dysplasia
C0586365	LT	10059320	Pancreatic carcinoma stage 0
C0586365	PT	10059320	Pancreatic carcinoma stage 0
C0586553	LT	10043810	Thyrotropin high
C0586553	LT	10044718	TSH increased
C0586553	LT	10021690	Increased TSH
C0586553	LT	10044717	TSH increase
C0586553	LT	10048453	Thyroid stim. hormone increased
C0586553	LT	10043770	Thyroid stimulating hormone increased
C0586553	OL	10044716	TSH inc
C0586553	LT	10043811	Thyrotropin increased
C0586553	LT	10043807	Thyrotrophin increased
C0586556	LT	10049050	Back abscess
C0586557	LT	10000372	Accident at work
C0586557	PT	10000372	Accident at work
C0586559	LT	10064022	Prostatic mass
C0586559	PT	10064022	Prostatic mass
C0586627	LT	10062058	Histology normal
C0586627	PT	10062058	Histology normal
C0586627	LT	10020123	Histology NOS normal
C0586627	LT	10020125	Histology site unspecified normal
C0586628	LT	10059531	Cytology normal
C0586628	PT	10059531	Cytology normal
C0586683	LT	10062059	Histology abnormal
C0586683	PT	10062059	Histology abnormal
C0586683	LT	10020122	Histology NOS abnormal
C0586683	LT	10020124	Histology site unspecified abnormal
C0586735	LT	10016973	Foot osteoarthritis
C0586954	LT	10056879	Skin tag removal
C0587048	LT	10048698	Upper extremity mass
C0587048	PT	10048698	Upper extremity mass
C0587050	LT	10048765	Lower extremity mass
C0587050	PT	10048765	Lower extremity mass
C0587052	LT	10058563	Pulmonary hilum mass
C0587052	PT	10058563	Pulmonary hilum mass
C0587052	LT	10053637	Hilar mass
C0587054	LT	10029837	Numbness in fingers
C0587054	LT	10029845	Numbness of fingers
C0587056	LT	10049799	Numbness in toes
C0587058	LT	10054539	Paresthesia upper limb
C0587058	LT	10052408	Paraesthesia upper limb
C0587094	LT	10048782	Breast calcifications
C0587094	PT	10048782	Breast calcifications
C0587178	LT	10002029	ANA
C0587178	LT	10002807	Antinuclear antibody
C0587178	PT	10002807	Antinuclear antibody
C0587178	LT	10002811	Antinuclear factor
C0587178	LT	10029811	Nuclear antibody
C0587184	LT	10040188	Serum cholesterol
C0587212	LT	10053522	Haemangioma removal
C0587212	PT	10053522	Haemangioma removal
C0587212	LT	10052948	Hemangioma removal
C0587219	LT	10057451	Tonsillar cyst
C0587219	PT	10057451	Tonsillar cyst
C0587226	LT	10055109	Tongue cancer metastatic
C0587226	PT	10055109	Tongue cancer metastatic
C0587232	LT	10020032	Hiatus hernia specified as incarcerated
C0587232	LT	10020033	Hiatus hernia specified as irreducible
C0587232	LT	10021612	Incarcerated hiatus hernia
C0587240	LT	10051728	Bone erosion
C0587240	PT	10051728	Bone erosion
C0587246	LT	10065012	Limb paresis
C0587246	LT	10047868	Weakness of limbs
C0587246	LT	10065702	Weakness in extremity
C0587248	LT	10067380	Costello syndrome
C0587248	PT	10067380	Costello syndrome
C0587288	LT	10005215	Blistering of mouth
C0587310	LT	10005192	Blister infected
C0587310	PT	10005192	Blister infected
C0587355	LT	10040235	Serum electrolytes NOS
C0587362	LT	10062229	Urine electrolytes
C0587362	PT	10062229	Urine electrolytes
C0587362	LT	10046632	Urine electrolytes NOS
C0587776	LT	10060137	Antineutrophil cytoplasmic antibody negative
C0587776	PT	10060137	Antineutrophil cytoplasmic antibody negative
C0587776	LT	10060155	ANCA negative
C0587782	LT	10060275	Ribonucleoprotein antibody negative
C0587783	LT	10060274	Ribonucleoprotein antibody positive
C0587789	LT	10060287	SM antibody negative
C0587790	LT	10060286	SM antibody positive
C0587806	LT	10063203	Jo-1 antibody positive
C0587807	LT	10069377	Jo-1 antibody negative
C0587810	LT	10041228	Smooth muscle antibody negative
C0587810	PT	10041228	Smooth muscle antibody negative
C0587815	LT	10033994	Parietal cell antibody negative
C0587815	PT	10033994	Parietal cell antibody negative
C0587816	LT	10033996	Parietal cell antibody positive
C0587816	PT	10033996	Parietal cell antibody positive
C0587954	LT	10059264	Urine cytology normal
C0587954	PT	10059264	Urine cytology normal
C0587955	LT	10059261	Urine cytology abnormal
C0587955	PT	10059261	Urine cytology abnormal
C0588014	LT	10073059	Malignant neoplasm of unknown primary site
C0588014	PT	10073059	Malignant neoplasm of unknown primary site
C0588128	LT	10021540	Implant infection
C0588348	LT	10061002	Benign respiratory tract neoplasm
C0588348	PT	10061002	Benign respiratory tract neoplasm
C0588348	LT	10004451	Benign respiratory tract neoplasm NOS
C0589110	LT	10066881	Deep vein thrombosis postoperative
C0589110	PT	10066881	Deep vein thrombosis postoperative
C0589616	LT	10018185	Genitourinary chlamydia infection
C0589616	PT	10018185	Genitourinary chlamydia infection
C0589632	LT	10007076	Cancer of hepatic flexure
C0595861	LT	10033927	Parasuicide
C0595861	LT	10042466	Suicide gesture
C0595862	LT	10047141	Vasodilatation
C0595862	PT	10047141	Vasodilatation
C0595868	LT	10047637	Vitamin toxicity specified
C0595876	LT	10006966	Calcium intoxication
C0595876	PT	10006966	Calcium intoxication
C0595877	LT	10005557	Blood glucose increased
C0595877	PT	10005557	Blood glucose increased
C0595877	LT	10018418	Glucose blood increased
C0595877	LT	10042448	Sugar blood level increased
C0595877	LT	10042446	Sugar blood increased
C0595877	LT	10005809	Blood sugar increased
C0595877	OL	10042447	Sugar blood indreased
C0595878	LT	10005803	Blood sodium increased
C0595878	PT	10005803	Blood sodium increased
C0595878	LT	10041266	Sodium blood increased
C0595879	LT	10041271	Sodium high
C0595879	LT	10041272	Sodium increased
C0595879	LT	10028668	Na increased
C0595880	LT	10040405	Serum sodium increased
C0595880	OL	10041276	Sodium repletion serum
C0595881	LT	10006892	Ca++ decreased
C0595882	LT	10040174	Serum calcium decreased
C0595882	LT	10006979	Calcium serum decreased
C0595883	LT	10005555	Blood glucose decreased
C0595883	PT	10005555	Blood glucose decreased
C0595883	LT	10018417	Glucose blood decreased
C0595883	LT	10042445	Sugar blood decreased
C0595883	LT	10005808	Blood sugar decreased
C0595883	LT	10011958	Decreased blood sugar
C0595885	LT	10040378	Serum potassium decreased
C0595885	LT	10036455	Potassium serum decreased
C0595886	LT	10024589	Lipids blood decreased
C0595888	LT	10040370	Serum phosphate decreased
C0595899	LT	10040186	Serum chloride increased
C0595899	LT	10008580	Chloride serum increased
C0595900	LT	10005420	Blood chloride increased
C0595900	PT	10005420	Blood chloride increased
C0595900	LT	10008582	Chlorides blood increased
C0595901	LT	10040185	Serum chloride decreased
C0595902	LT	10005419	Blood chloride decreased
C0595902	PT	10005419	Blood chloride decreased
C0595902	LT	10008581	Chlorides blood decreased
C0595904	LT	10027318	Menses irregular with excessive bleeding
C0595916	LT	10029155	Nephropathy toxic
C0595916	PT	10029155	Nephropathy toxic
C0595916	LT	10044238	Toxic nephropathy
C0595916	LT	10044258	Toxicity renal
C0595928	LT	10040175	Serum calcium increased
C0595928	LT	10006965	Calcium increased serum
C0595929	LT	10008666	Cholesterol serum elevated
C0595929	LT	10040190	Serum cholesterol increased
C0595929	LT	10008667	Cholesterol serum increased
C0595930	LT	10005425	Blood cholesterol increased
C0595930	PT	10005425	Blood cholesterol increased
C0595930	LT	10008654	Cholesterol blood increased
C0595930	LT	10008653	Cholesterol blood excessive
C0595934	LT	10006957	Calcium depletion
C0595938	OL	10021660	Increased effect
C0595938	OL	10014278	Effect increased
C0595939	LT	10042062	Stillbirth
C0595939	PT	10042062	Stillbirth
C0595939	LT	10042063	Stillbirth NOS
C0595963	OL	10028405	Muzzy head
C0595963	LT	10048018	Wooziness
C0595979	OL	10009902	Colitis, enteritis, and gastroenteritis of presumed infectious origin
C0595983	OL	10012127	Deficiencies of saccadic eye movements
C0595989	LT	10007427	Carcinoma of larynx
C0595989	LT	10007410	Carcinoma larynx
C0595989	LT	10023906	Larynx carcinoma
C0595989	OL	10023813	Larnyx carcinoma
C0596118	LT	10058178	Aortic occlusion
C0596118	PT	10058178	Aortic occlusion
C0596118	LT	10002902	Aortic obstruction
C0596170	LT	10004716	Binge eating
C0596170	PT	10004716	Binge eating
C0596196	LT	10005693	Blood osmolarity
C0596196	PT	10005693	Blood osmolarity
C0596217	LT	10061500	Scan brain
C0596217	PT	10061500	Scan brain
C0596217	LT	10006136	Brain scan NOS
C0596217	LT	10039542	Scan NOS brain
C0596240	LT	10058019	Cancer pain
C0596240	PT	10058019	Cancer pain
C0596364	HT	10052634	Cerebral disorders congenital
C0596368	LT	10061973	Gastrointestinal disorder congenital
C0596368	PT	10061973	Gastrointestinal disorder congenital
C0596368	LT	10052047	Gastrointestinal disorder congenital NOS
C0596601	LT	10017735	Gas
C0596611	LT	10064571	Gene mutation
C0596611	PT	10064571	Gene mutation
C0596683	LT	10056258	Ventriculography
C0596683	LT	10053445	Cardiac ventriculogram
C0596683	PT	10053445	Cardiac ventriculogram
C0596706	LT	10051060	Hip surgery
C0596706	PT	10051060	Hip surgery
C0596706	LT	10050299	Hip operation NOS
C0596773	LT	10014595	Encephalitis infection NOS
C0596773	LT	10014594	Encephalitis infection
C0596773	LT	10058805	Encephalitic infection
C0596773	PT	10058805	Encephalitic infection
C0596793	LT	10059491	Intracranial haematoma
C0596793	PT	10059491	Intracranial haematoma
C0596793	LT	10059496	Intracranial hematoma
C0597048	LT	10067598	Neurogenic hypertension
C0597048	PT	10067598	Neurogenic hypertension
C0597139	LT	10069824	Oropharyngeal surgery
C0597139	PT	10069824	Oropharyngeal surgery
C0597167	LT	10052035	Islets of Langerhans hyperplasia
C0597167	LT	10052031	Pancreatic islets hyperplasia
C0597167	PT	10052031	Pancreatic islets hyperplasia
C0597457	LT	10061363	Skeletal injury
C0597457	PT	10061363	Skeletal injury
C0597457	LT	10040770	Skeletal injury NOS
C0597503	LT	10049679	Spinal shock
C0597503	PT	10049679	Spinal shock
C0597744	LT	10067858	Secondary antibody deficiency
C0597966	LT	10050835	Juxtaglomerular cell hyperplasia
C0598160	LT	10062271	Hepatolith
C0598589	HT	10022031	Inherited neuropathies
C0598608	LT	10055180	Hyperhomocysteinemia
C0598608	LT	10051286	Hyperhomocysteinaemia
C0598608	PT	10051286	Hyperhomocysteinaemia
C0598784	LT	10063901	Dyslipoproteinaemia
C0598784	LT	10063903	Dyslipoproteinemia
C0598894	LT	10027894	Monocytic leukemia
C0598894	LT	10024343	Leukemia monocytic
C0598894	LT	10027888	Monocytic leukaemia
C0598894	LT	10024305	Leukaemia monocytic
C0598894	PT	10024305	Leukaemia monocytic
C0598894	LT	10024306	Leukaemia monocytic NOS
C0598894	LT	10024345	Leukemia monocytic NOS
C0598894	LT	10046028	Unspecified monocytic leukaemia
C0598894	LT	10027893	Monocytic leukaemia, unspecified
C0598894	LT	10046029	Unspecified monocytic leukemia
C0598894	LT	10054477	Monocytic leukemia, unspecified
C0598937	LT	10029200	Nervous exhaustion
C0599910	LT	10055537	Skin coloring
C0599910	LT	10040817	Skin colouring
C0599918	LT	10067571	Nephrotoxicity
C0600028	LT	10065612	Loose tooth
C0600028	PT	10065612	Loose tooth
C0600031	LT	10053622	Asplenia
C0600031	PT	10053622	Asplenia
C0600040	LT	10008927	Chronic interstitial cystitis
C0600040	LT	10008928	Chronic interstitial cystitis NOS
C0600041	LT	10005047	Bladder infection
C0600041	LT	10021805	Infection bladder
C0600041	LT	10005048	Bladder infection NOS
C0600042	OL	10024167	Legally induced abortion, incomplete, with unspecified complication
C0600043	OL	10024168	Legally induced abortion, incomplete, without mention of complication
C0600049	LT	10008391	Chancre
C0600060	LT	10069422	Omentopexy
C0600060	PT	10069422	Omentopexy
C0600104	LT	10010219	Compulsions
C0600104	PT	10010219	Compulsions
C0600106	LT	10014344	Elbow fracture
C0600106	LT	10006383	Broken elbow
C0600124	LT	10001257	Adenoviral conjunctivitis
C0600124	PT	10001257	Adenoviral conjunctivitis
C0600125	LT	10053657	Electrocardiogram PR prolongation
C0600125	PT	10053657	Electrocardiogram PR prolongation
C0600125	LT	10036471	PR interval prolonged
C0600125	LT	10036473	PR prolongation
C0600125	LT	10053655	Electrocardiogram PR interval prolonged
C0600126	OL	10029992	Occlusion and stenosis of carotid artery
C0600139	LT	10036921	Prostate carcinoma
C0600139	LT	10007462	Carcinoma prostate
C0600139	LT	10036955	Prostatic carcinoma
C0600139	LT	10007463	Carcinoma prostatic
C0600142	LT	10020408	Hot flushes
C0600142	LT	10060800	Hot flush
C0600142	PT	10060800	Hot flush
C0600142	LT	10016820	Flush hot
C0600142	LT	10020413	Hot flushes NOS
C0600142	LT	10020407	Hot flashes
C0600142	LT	10016752	Flash hot
C0600142	LT	10027301	Menopausal hot flushes
C0600142	LT	10020411	Hot flushes menopausal
C0600142	LT	10020417	Hot flushes, menopausal
C0600142	LT	10016350	Feeling of hot flushes
C0600142	LT	10027311	Menopause flushing
C0600176	LT	10003089	Argentaffinoma
C0600177	LT	10024899	Low cardiac output syndrome
C0600177	PT	10024899	Low cardiac output syndrome
C0600211	LT	10035071	Pinworms
C0600228	LT	10007644	Cardiopulmonary arrest
C0600228	LT	10007617	Cardio-respiratory arrest
C0600228	PT	10007617	Cardio-respiratory arrest
C0600260	LT	10013108	Disease obstructive lung
C0600260	LT	10025081	Lung disease obstructive
C0600260	LT	10029959	Obstruction lung disease
C0600260	LT	10061877	Obstructive airways disorder
C0600260	PT	10061877	Obstructive airways disorder
C0600260	LT	10029973	Obstructive airways disorder NOS
C0600268	LT	10051129	Cheilitis granulomatosa
C0600268	PT	10051129	Cheilitis granulomatosa
C0600297	LT	10060984	Dental granuloma
C0600298	LT	10034540	Periodontosis
C0600327	LT	10042852	Syndrome toxic shock
C0600327	LT	10044248	Toxic shock syndrome
C0600327	PT	10044248	Toxic shock syndrome
C0600327	LT	10044249	Toxic shock syndrome NOS
C0600327	LT	10044250	Toxic shock syndrome staphylococcal
C0600327	PT	10044250	Toxic shock syndrome staphylococcal
C0600327	LT	10041934	Staphylococcal toxic shock syndrome
C0600336	LT	10042342	Subcorneal pustular dermatosis
C0600336	PT	10042342	Subcorneal pustular dermatosis
C0600336	LT	10059409	Sneddon and Wilkinson syndrome
C0600359	LT	10003217	Arteriosclerotic dementia
C0600359	LT	10003618	Atherosclerotic dementia
C0600406	LT	10059445	Venipuncture
C0600406	PT	10059445	Venipuncture
C0600427	LT	10009817	Cocaine dependence
C0600427	LT	10012342	Dependence on cocaine
C0600427	LT	10009821	Cocaine dependence, unspecified use
C0600427	LT	10009815	Cocaine addiction
C0600433	LT	10056867	Activated protein C resistance
C0600433	PT	10056867	Activated protein C resistance
C0600452	LT	10052274	Hepatopulmonary syndrome
C0600452	PT	10052274	Hepatopulmonary syndrome
C0600457	LT	10018708	Gravida
C0600518	LT	10060837	Choroidal neovascularization
C0600518	LT	10060823	Choroidal neovascularisation
C0600518	PT	10060823	Choroidal neovascularisation
C0600519	LT	10064644	Ventricular remodeling
C0600519	PT	10064644	Ventricular remodeling
C0600558	LT	10073254	Neoadjuvant therapy
C0600558	PT	10073254	Neoadjuvant therapy
C0677050	LT	10058951	Manganese poisoning
C0677055	LT	10051963	Vulvar carcinoma
C0677061	LT	10033450	Pain in thoracic spine
C0677483	LT	10007475	Carcinoma testes
C0677487	LT	10064044	Rectocele repair
C0677487	PT	10064044	Rectocele repair
C0677490	LT	10037318	Pulmonary angiogram
C0677490	LT	10002440	Angiogram pulmonary
C0677490	PT	10002440	Angiogram pulmonary
C0677499	LT	10056280	Radial tunnel syndrome
C0677500	LT	10042066	Stinging
C0677501	LT	10068304	Congenital nephrogenic diabetes insipidus
C0677501	PT	10068304	Congenital nephrogenic diabetes insipidus
C0677545	LT	10036635	Presenile dementia, uncomplicated
C0677586	OL	10006583	Bundle branch block, other and unspecified
C0677600	LT	10042242	Stridor inspiratory
C0677607	LT	10019166	Hashimoto's disease
C0677607	LT	10008992	Chronic lymphocytic thyroiditis
C0677607	LT	10025276	Lymphocytic thyroiditis
C0677607	LT	10019167	Hashimoto's thyroiditis
C0677608	LT	10056718	Placental chorioangioma
C0677608	PT	10056718	Placental chorioangioma
C0677616	LT	10062082	Plastic surgery
C0677616	PT	10062082	Plastic surgery
C0677616	LT	10051042	Plastic surgery NOS
C0677625	LT	10045238	Type I diabetes mellitus without mention of complication
C0677628	LT	10054967	Macular drusen
C0677634	LT	10043539	Thrombin time
C0677634	PT	10043539	Thrombin time
C0677634	LT	10043532	Thrombin clotting time
C0677634	LT	10043163	TCT
C0677640	OL	10020153	Histoplasmosis, unspecified without mention of manifestation
C0677656	LT	10007304	Carcinoma brain
C0677658	LT	10006229	Breast disorder female
C0677658	PT	10006229	Breast disorder female
C0677660	LT	10014558	Emotional problems
C0677683	LT	10026802	Mantle cell lymphoma stage I
C0677683	PT	10026802	Mantle cell lymphoma stage I
C0677714	LT	10026804	Mantle cell lymphoma stage III
C0677714	PT	10026804	Mantle cell lymphoma stage III
C0677721	LT	10026805	Mantle cell lymphoma stage IV
C0677721	PT	10026805	Mantle cell lymphoma stage IV
C0677725	LT	10026800	Mantle cell lymphoma recurrent
C0677725	PT	10026800	Mantle cell lymphoma recurrent
C0677745	LT	10026803	Mantle cell lymphoma stage II
C0677745	PT	10026803	Mantle cell lymphoma stage II
C0677850	LT	10068969	Adjuvant therapy
C0677850	PT	10068969	Adjuvant therapy
C0677865	LT	10006143	Brain stem glioma
C0677865	PT	10006143	Brain stem glioma
C0677886	LT	10061328	Ovarian epithelial cancer
C0677886	PT	10061328	Ovarian epithelial cancer
C0677886	LT	10033159	Ovarian epithelial cancer NOS
C0677936	LT	10070308	Refractory cancer
C0677936	PT	10070308	Refractory cancer
C0677947	LT	10010032	Colorectal cancer stage I
C0677947	PT	10010032	Colorectal cancer stage I
C0677947	LT	10010026	Colorectal cancer Duke's A
C0677948	LT	10010033	Colorectal cancer stage II
C0677948	PT	10010033	Colorectal cancer stage II
C0677949	LT	10010034	Colorectal cancer stage III
C0677949	PT	10010034	Colorectal cancer stage III
C0677949	LT	10010027	Colorectal cancer Duke's C
C0677950	LT	10010035	Colorectal cancer stage IV
C0677950	PT	10010035	Colorectal cancer stage IV
C0677950	LT	10010028	Colorectal cancer Duke's D
C0677951	LT	10020268	Hodgkin's disease stage I
C0677951	PT	10020268	Hodgkin's disease stage I
C0677951	LT	10020258	Hodgkin's disease NOS stage I
C0677952	LT	10020269	Hodgkin's disease stage II
C0677952	PT	10020269	Hodgkin's disease stage II
C0677952	LT	10020261	Hodgkin's disease NOS stage II
C0677954	LT	10061597	Hodgkin's disease stage IV
C0677954	PT	10061597	Hodgkin's disease stage IV
C0677954	LT	10020265	Hodgkin's disease NOS stage IV
C0677954	LT	10020207	Hodgkin's disease disseminated
C0677954	LT	10020308	Hodgkin's disease, unspecified site, extranodal and solid organ sites
C0677955	LT	10029602	Non-Hodgkin's lymphoma stage I
C0677955	PT	10029602	Non-Hodgkin's lymphoma stage I
C0677955	LT	10029596	Non-Hodgkin's lymphoma NOS stage I
C0677956	LT	10029603	Non-Hodgkin's lymphoma stage II
C0677956	PT	10029603	Non-Hodgkin's lymphoma stage II
C0677956	LT	10029597	Non-Hodgkin's lymphoma NOS stage II
C0677957	LT	10029604	Non-Hodgkin's lymphoma stage III
C0677957	PT	10029604	Non-Hodgkin's lymphoma stage III
C0677957	LT	10029598	Non-Hodgkin's lymphoma NOS stage III
C0677958	LT	10029605	Non-Hodgkin's lymphoma stage IV
C0677958	PT	10029605	Non-Hodgkin's lymphoma stage IV
C0677958	LT	10029599	Non-Hodgkin's lymphoma NOS stage IV
C0677960	LT	10050453	T-cell depletion
C0677960	PT	10050453	T-cell depletion
C0677962	LT	10057318	Total hysterectomy
C0678033	LT	10068116	Metastatic uterine cancer
C0678033	PT	10068116	Metastatic uterine cancer
C0678054	LT	10064608	Electroporation therapy
C0678054	PT	10064608	Electroporation therapy
C0678054	LT	10068476	Electrochemotherapy
C0678127	LT	10045205	Tyloma
C0678189	LT	10037540	Pure hypercholesterolemia
C0678189	LT	10037539	Pure hypercholesterolaemia
C0678198	LT	10014796	Endometritis postpartum
C0678201	LT	10021315	Ileitis terminal
C0678201	LT	10043280	Terminal ileitis
C0678201	LT	10013475	Distal ileitis
C0678202	LT	10038280	Regional enteritis
C0678202	LT	10038284	Regional enteritis of unspecified site
C0678212	LT	10048854	Herniated nucleus pulposus
C0678215	LT	10033532	Pale
C0678222	LT	10007305	Carcinoma breast
C0678222	LT	10006204	Breast carcinoma
C0678222	LT	10006206	Breast carcinoma NOS
C0678803	LT	10068154	Chemical exposure
C0678983	LT	10072269	Egocentrism
C0678983	PT	10072269	Egocentrism
C0679048	LT	10029897	Obsessive thoughts
C0679048	PT	10029897	Obsessive thoughts
C0679086	LT	10063388	Intellectualization
C0679086	LT	10063385	Intellectualisation
C0679086	PT	10063385	Intellectualisation
C0679136	LT	10050280	Self esteem decreased
C0679136	PT	10050280	Self esteem decreased
C0679168	LT	10050480	Indecisiveness
C0679189	LT	10004224	Belligerence
C0679189	PT	10004224	Belligerence
C0679189	LT	10004225	Belligerency
C0679254	LT	10061819	Disease recurrence
C0679254	PT	10061819	Disease recurrence
C0679254	LT	10049831	Disease recurrence NOS
C0679260	LT	10059277	Caffeine abuse
C0679261	LT	10002186	Analgesic abuse
C0679272	LT	10067763	Polydrug abuse
C0679362	LT	10064445	Extrapulmonary tuberculosis
C0679362	PT	10064445	Extrapulmonary tuberculosis
C0679401	LT	10053649	Vascular rupture
C0679401	PT	10053649	Vascular rupture
C0679403	LT	10057469	Vascular stenosis
C0679403	PT	10057469	Vascular stenosis
C0679418	LT	10051535	Organic impotence
C0679429	LT	10073391	Platelet dysfunction
C0679429	PT	10073391	Platelet dysfunction
C0679431	HT	10001370	Adrenal medulla disorders
C0679470	LT	10063033	Depressive delusion
C0679470	PT	10063033	Depressive delusion
C0679484	LT	10001492	Aggressive personality
C0679553	LT	10059532	Saliva analysis
C0679553	PT	10059532	Saliva analysis
C0679640	LT	10058408	Surgical vascular shunt
C0679640	PT	10058408	Surgical vascular shunt
C0679642	LT	10062032	Large intestine operation
C0679642	PT	10062032	Large intestine operation
C0679642	LT	10050606	Large intestine operation NOS
C0679699	LT	10067625	Secondary prevention
C0679967	LT	10039927	Self-estrangement
C0680226	LT	10001846	Altercation
C0680490	LT	10066053	Drug diversion
C0680490	PT	10066053	Drug diversion
C0680512	LT	10006593	Burglary
C0680513	HG	10024136	Legal issues
C0683278	LT	10002507	Anguish
C0683357	LT	10015597	Excessive drinking
C0683369	LT	10010767	Consciousness clouding
C0683405	LT	10046074	Unspecified organic brain syndrome (chronic)
C0683410	LT	10021031	Hypomanic psychosis
C0683416	LT	10012360	Depersonalization syndrome
C0683416	LT	10012358	Depersonalisation syndrome
C0683911	LT	10047181	Vehicular accident
C0683991	LT	10067555	Ex-alcoholic
C0683991	PT	10067555	Ex-alcoholic
C0684199	LT	10020363	Homeopathy
C0684199	PT	10020363	Homeopathy
C0684204	LT	10059266	Arteriovenous shunt operation
C0684204	PT	10059266	Arteriovenous shunt operation
C0684219	LT	10028632	Myokymia
C0684219	PT	10028632	Myokymia
C0684249	LT	10007433	Carcinoma of lung
C0684249	LT	10007420	Carcinoma lung
C0684249	LT	10025064	Lung carcinoma
C0684249	LT	10037344	Pulmonary carcinoma
C0684256	LT	10053840	Bacterial sepsis
C0684256	PT	10053840	Bacterial sepsis
C0684257	LT	10047203	Venesection
C0684275	LT	10066439	Hemophilia
C0684275	LT	10061992	Haemophilia
C0684275	PT	10061992	Haemophilia
C0684275	LT	10018941	Haemophilia NOS
C0684275	MTH_LT	10018941	Hemophilia NOS
C0684276	LT	10049264	Hypsarrhythmia
C0684276	OL	10021149	Hypsarrythmia
C0684321	LT	10054720	Regressive behaviour
C0684321	PT	10054720	Regressive behaviour
C0684321	LT	10054134	Regressive behavior
C0684332	LT	10025382	Macrocytosis
C0684332	PT	10025382	Macrocytosis
C0684333	LT	10026630	Malignant neoplasm of ventral surface of tongue
C0684343	LT	10048867	Pseudophakia
C0684516	LT	10060993	Benign bone neoplasm
C0684516	PT	10060993	Benign bone neoplasm
C0684516	LT	10004240	Benign bone neoplasm NOS
C0684516	LT	10006015	Bone tumor benign
C0684516	LT	10073805	Bone tumour benign
C0684550	LT	10027468	Metastases to spine
C0684550	PT	10027468	Metastases to spine
C0684550	LT	10041581	Spinal metastases
C0684550	LT	10041592	Spinal secondaries
C0684686	LT	10062197	Metastases to soft tissue
