,pruning,include_original_features,dataset,averageAUROC,HammingLoss,SubsetAccuracy,RankingLoss,MacroPrecision,MacroRecall,MacroFOne,nodes,leaves,groups,avg_group_features,gen_XofN_time,training_time
46,True,with_org,CPI+fingerprint_cardiac,0.5888509,0.27201,0.367892,0.22990399999999997,0.42579500000000003,0.20122999999999996,0.269625,77.4,39.2,468.7,4.543251261766403,702.62029616,3.906832510000129
47,False,no_org,CPI+fingerprint_cardiac,0.59031846,0.335725,0.21237699999999998,0.222532,0.363395,0.428926,0.390524,830.6,415.8,468.7,4.543251261766403,702.62029616,1.2957780800000136
48,False,no_org,fingerprint_ten,0.58077007,0.42061000000000004,0.047328300000000004,0.290756,0.565451,0.641723,0.5994189999999999,957.8,479.4,109.8,4.909248331943286,94.21090626000004,0.7174343700004101
49,False,with_org,fingerprint_ten,0.58387044,0.42335700000000004,0.048091800000000004,0.299398,0.564668,0.629699,0.593401,953.2,477.1,109.8,4.909248331943286,94.21090626000004,1.354368980000436
50,True,no_org,fingerprint_ten,0.5833132400000001,0.42007500000000003,0.064122,0.29488,0.5724400000000001,0.5835359999999999,0.575407,149.4,75.2,109.8,4.909248331943286,94.21090626000004,0.7174343700004101
51,True,with_org,fingerprint_ten,0.58996403,0.419998,0.0625954,0.28808500000000004,0.573092,0.586763,0.577673,158.4,79.7,109.8,4.909248331943286,94.21090626000004,1.354368980000436
52,False,no_org,CPI_ten,0.59223293,0.415613,0.043325199999999994,0.292558,0.586395,0.6476010000000001,0.613579,749.0,375.0,331.6,4.826495661773835,421.44796134000023,0.8783929799999897
53,False,with_org,CPI_ten,0.59766561,0.41074599999999994,0.0514988,0.287243,0.594281,0.635918,0.6121909999999999,763.8,382.4,331.6,4.826495661773835,421.44796134000023,2.4644934700001615
54,True,no_org,CPI_ten,0.6226851499999999,0.390736,0.0813025,0.273706,0.6232219999999999,0.604193,0.607774,88.6,44.8,331.6,4.826495661773835,421.44796134000023,0.8783929799999897
55,True,with_org,CPI_ten,0.61900612,0.398071,0.07045080000000001,0.27541099999999996,0.6190260000000001,0.586858,0.596779,102.0,51.5,331.6,4.826495661773835,421.44796134000023,2.4644934700001615
56,False,no_org,CPI+fingerprint_ten,0.57743446,0.418572,0.0476331,0.303598,0.565142,0.637492,0.596771,996.6,498.8,442.5,4.838196101648459,712.8472721399999,1.2303343799997493
57,False,with_org,CPI+fingerprint_ten,0.58718852,0.417477,0.046137,0.295568,0.568122,0.6297349999999999,0.5951139999999999,995.2,498.1,442.5,4.838196101648459,712.8472721399999,3.85152498999978
58,True,no_org,CPI+fingerprint_ten,0.60845581,0.399158,0.0750391,0.282949,0.595453,0.575229,0.581689,142.8,71.9,442.5,4.838196101648459,712.8472721399999,1.2303343799997493
59,True,with_org,CPI+fingerprint_ten,0.61577,0.39653499999999997,0.0778806,0.281862,0.596044,0.597942,0.5944480000000001,166.8,83.9,442.5,4.838196101648459,712.8472721399999,3.85152498999978
60,False,no_org,fingerprint_ten_mid,0.56349533,0.430429,0.0480627,0.356595,0.40292700000000004,0.48895800000000006,0.439039,980.2,490.6,110.8,4.8602968877968875,96.0608768399994,0.7001760700019076
61,False,with_org,fingerprint_ten_mid,0.57320569,0.419311,0.045778400000000004,0.346055,0.41631599999999996,0.49303400000000003,0.447313,981.8,491.4,110.8,4.8602968877968875,96.0608768399994,1.3491219299976365
62,True,no_org,fingerprint_ten_mid,0.55878856,0.366436,0.12358260000000001,0.35262899999999997,0.453489,0.23325900000000002,0.29910099999999995,89.4,45.2,110.8,4.8602968877968875,96.0608768399994,0.7001760700019076
63,True,with_org,fingerprint_ten_mid,0.57359583,0.35957,0.1144399,0.340774,0.47378400000000004,0.251221,0.32082099999999997,95.6,48.3,110.8,4.8602968877968875,96.0608768399994,1.3491219299976365
64,False,no_org,CPI_ten_mid,0.57097006,0.419172,0.047846,0.36707900000000004,0.43522,0.48664300000000005,0.45612199999999997,773.6,387.3,329.6,4.787967846356481,429.850277240001,0.8960495999985142
65,False,with_org,CPI_ten_mid,0.58406241,0.41515399999999997,0.0415315,0.353514,0.44077299999999997,0.498586,0.464208,801.8,401.4,329.6,4.787967846356481,429.850277240001,2.680915499999537
66,True,no_org,CPI_ten_mid,0.58940047,0.353755,0.1183692,0.365819,0.5321279999999999,0.285609,0.361335,61.0,31.0,329.6,4.787967846356481,429.850277240001,0.8960495999985142
67,True,with_org,CPI_ten_mid,0.59371814,0.351383,0.1156663,0.360931,0.529604,0.313409,0.385733,78.4,39.7,329.6,4.787967846356481,429.850277240001,2.680915499999537
68,False,no_org,CPI+fingerprint_ten_mid,0.57734115,0.40873400000000004,0.04759662,0.347622,0.424922,0.493686,0.454009,1022.8,511.9,438.4,4.828519982213497,697.7562576500015,1.222672610002337
69,False,with_org,CPI+fingerprint_ten_mid,0.57896811,0.404366,0.05191330000000001,0.351211,0.42756299999999997,0.477883,0.448103,1019.6,510.3,438.4,4.828519982213497,697.7562576500015,3.740729439997813
70,True,no_org,CPI+fingerprint_ten_mid,0.59317781,0.338368,0.131317,0.34636999999999996,0.52523,0.267306,0.34867499999999996,82.2,41.6,438.4,4.828519982213497,697.7562576500015,1.222672610002337
71,True,with_org,CPI+fingerprint_ten_mid,0.6019477799999999,0.342976,0.13205150000000002,0.345569,0.5100640000000001,0.28555600000000003,0.360399,96.2,48.6,438.4,4.828519982213497,697.7562576500015,3.740729439997813
